Source,Target,counts,total_transaction_amount,Risk Index,Weight
EXTERNAL126506,CUST60452458,1,4860,0.3,1458
EXTERNAL126878,CUST55464304,1,2450,0.6,1470
EXTERNAL126882,CUST89255843,1,7440,0.3,2232
EXTERNAL128317,CUST29599066,1,75,0.3,22.5
EXTERNAL128885,CUST43421234,1,318,0.3,95.4
EXTERNAL129581,CUST32283109,1,2735,0.3,820.5
EXTERNAL129581,CUST71870482,1,19815,0.3,5944.5
EXTERNAL130956,CUST29599066,1,241,0.3,72.3
EXTERNAL131449,CUST39791936,1,162,0.6,97.2
EXTERNAL131589,CUST95701952,1,950,0.3,285
EXTERNAL132127,CUST30904591,1,2264,0.3,679.2
EXTERNAL132127,CUST57212625,1,2006,0.3,601.8
EXTERNAL132127,CUST62969185,1,2718,0.3,815.4
EXTERNAL132253,CUST95701952,1,1627,0.3,488.1
EXTERNAL132488,CUST49389828,1,291,0.6,174.6
EXTERNAL136609,CUST53185470,1,270,0.3,81
EXTERNAL137311,CUST87731042,1,11258,0.3,3377.4
EXTERNAL138851,CUST90227869,1,954,0.3,286.2
EXTERNAL138921,CUST68149146,1,1335,0.3,400.5
EXTERNAL138921,CUST82183956,1,2545,0.3,763.5
EXTERNAL139255,CUST31366173,1,99,0.6,59.4
EXTERNAL139415,CUST77258732,1,12,0.3,3.6
EXTERNAL139781,CUST78803542,1,1242.5,0.3,372.75
EXTERNAL140181,CUST38966266,1,1086,0.3,325.8
EXTERNAL140181,CUST54631251,1,5280,0.3,1584
EXTERNAL140181,CUST64222586,1,4593.5,0.3,1378.05
EXTERNAL140181,CUST85769551,1,5602.5,0.6,3361.5
EXTERNAL140181,CUST99931838,1,4230.5,0.3,1269.15
EXTERNAL140431,CUST23501713,1,214,0.3,64.2
EXTERNAL141101,CUST29725513,1,40,0.6,24
EXTERNAL142003,CUST28813703,1,35,0.3,10.5
EXTERNAL142880,CUST21530272,1,502.5,0.3,150.75
EXTERNAL142921,CUST32283109,1,550,0.3,165
EXTERNAL143720,CUST82921884,1,55,0.3,16.5
EXTERNAL144308,CUST18826840,1,136.5,0.3,40.95
EXTERNAL144664,CUST72856637,1,54,0.3,16.2
EXTERNAL144748,CUST68147585,1,2320,0.3,696
EXTERNAL145562,CUST77188529,1,1350,0.3,405
EXTERNAL145644,CUST18480796,1,1081,0.6,648.6
EXTERNAL145644,CUST33183592,1,4074,0.6,2444.4
EXTERNAL145644,CUST57848183,1,3880,0.6,2328
EXTERNAL146365,CUST47119818,1,2942,0.3,882.6
EXTERNAL146365,CUST78441611,1,1842,0.3,552.6
EXTERNAL146365,CUST88355131,1,766,0.3,229.8
EXTERNAL147495,CUST46447625,1,28500,0.3,8550
EXTERNAL147886,CUST73707963,1,138,0.6,82.8
EXTERNAL148169,CUST16194005,1,592.5,0.3,177.75
EXTERNAL148661,CUST73810538,1,65,0.6,39
EXTERNAL149830,CUST60843765,1,1941,0.3,582.3
EXTERNAL149830,CUST84769011,1,1816,0.3,544.8
EXTERNAL150151,CUST32283109,1,10,0.3,3
EXTERNAL150167,CUST69837875,1,1432,0.3,429.6
EXTERNAL150532,CUST30794018,1,6,0.6,3.6
EXTERNAL150687,CUST43659183,1,1217.5,0.3,365.25
EXTERNAL150806,CUST54067389,1,1138.5,0.3,341.55
EXTERNAL150806,CUST78445149,1,88,0.3,26.4
EXTERNAL152078,CUST33059790,1,7893,1,7893
EXTERNAL152078,CUST71482189,1,5240,0.3,1572
EXTERNAL152078,CUST93823788,1,9349.5,0.3,2804.85
EXTERNAL152355,CUST49547303,1,32.5,0.3,9.75
EXTERNAL152847,CUST84769011,1,1368,0.3,410.4
EXTERNAL152847,CUST87958571,1,1903.5,0.3,571.05
EXTERNAL154057,CUST12825907,1,8,0.3,2.4
EXTERNAL154493,CUST62878936,1,66,0.3,19.8
EXTERNAL155383,CUST32007618,1,2.5,0.3,0.75
EXTERNAL155644,CUST44605894,1,271,0.3,81.3
EXTERNAL155867,CUST17997346,1,300.5,0.3,90.15
EXTERNAL155867,CUST29837239,1,8302,0.3,2490.6
EXTERNAL156018,CUST24474339,1,620,0.3,186
EXTERNAL156062,CUST39791936,1,52,0.6,31.2
EXTERNAL157116,CUST11870841,1,11740,0.6,7044
EXTERNAL157116,CUST72986894,1,17230,0.6,10338
EXTERNAL158094,CUST78803542,1,1780,0.3,534
EXTERNAL158337,CUST57853649,1,1090,0.3,327
EXTERNAL158755,CUST24539383,1,3689,0.3,1106.7
EXTERNAL158927,CUST85893508,1,1087.5,0.3,326.25
EXTERNAL158927,CUST87779877,1,880,0.3,264
EXTERNAL158960,CUST35358831,1,1078,0.3,323.4
EXTERNAL160928,CUST51794708,1,5046,0.3,1513.8
EXTERNAL162041,CUST82985124,1,3878.5,0.3,1163.55
EXTERNAL162913,CUST39216311,1,174,0.3,52.2
EXTERNAL163291,CUST28813703,1,2635.5,0.3,790.65
EXTERNAL163291,CUST34756871,1,4334,0.3,1300.2
EXTERNAL163941,CUST62878936,1,3460,0.3,1038
EXTERNAL166102,CUST11652307,1,25,0.6,15
EXTERNAL166159,CUST41185146,1,2235,0.3,670.5
EXTERNAL166159,CUST42018874,1,1700,0.3,510
EXTERNAL166159,CUST51470945,1,98,0.3,29.4
EXTERNAL167196,CUST60941829,1,40,0.6,24
EXTERNAL169195,CUST26141961,1,4064,0.3,1219.2
EXTERNAL169277,CUST28074411,1,207,0.3,62.1
EXTERNAL171367,CUST57509750,1,2989.5,0.3,896.85
EXTERNAL171367,CUST57948205,1,1137,0.3,341.1
EXTERNAL171367,CUST68105048,1,240,0.3,72
EXTERNAL171576,CUST11025700,1,20994,0.3,6298.2
EXTERNAL171576,CUST39359937,1,34506,0.3,10351.8
EXTERNAL171576,CUST62363548,1,47044,0.3,14113.2
EXTERNAL172295,CUST55464304,1,10,0.6,6
EXTERNAL172842,CUST38998449,1,60,0.3,18
EXTERNAL172850,CUST38566003,1,4538,0.3,1361.4
EXTERNAL172850,CUST54354632,1,1720,0.3,516
EXTERNAL173049,CUST43422083,1,3035,0.3,910.5
EXTERNAL173264,CUST43659183,1,8300,0.3,2490
EXTERNAL174013,CUST82059495,1,219.5,0.3,65.85
EXTERNAL174020,CUST83877426,1,930,0.6,558
EXTERNAL174466,CUST67775829,1,90,0.3,27
EXTERNAL175455,CUST72239801,1,2304,0.3,691.2
EXTERNAL175601,CUST74327086,1,306,0.3,91.8
EXTERNAL176084,CUST54606598,1,2145,0.6,1287
EXTERNAL176377,CUST84709973,1,90,0.6,54
EXTERNAL176917,CUST25100749,1,192.5,0.3,57.75
EXTERNAL177035,CUST89582940,1,3195,0.6,1917
EXTERNAL177429,CUST67674464,1,713,0.3,213.9
EXTERNAL177793,CUST77188529,1,756,0.3,226.8
EXTERNAL178940,CUST11546110,1,892.5,0.3,267.75
EXTERNAL179117,CUST87731042,1,170,0.3,51
EXTERNAL179270,CUST44360707,1,3830,0.6,2298
EXTERNAL179270,CUST93157710,1,1146,0.6,687.6
EXTERNAL179418,CUST18080503,1,1870,0.6,1122
EXTERNAL179863,CUST28984415,1,1226,0.3,367.8
EXTERNAL179863,CUST48804147,1,1170,0.3,351
EXTERNAL179863,CUST54570501,1,1228,0.3,368.4
EXTERNAL179863,CUST68297791,1,1280,0.3,384
EXTERNAL179942,CUST39216311,1,6552,0.3,1965.6
EXTERNAL180446,CUST93300931,1,722,0.6,433.2
EXTERNAL180818,CUST89141759,1,3338,0.6,2002.8
EXTERNAL180938,CUST74327086,1,468.5,0.3,140.55
EXTERNAL181426,CUST23484521,1,1074,0.6,644.4
EXTERNAL181426,CUST63964312,1,1336.5,0.6,801.9
EXTERNAL181426,CUST89141759,1,1538,0.6,922.8
EXTERNAL181426,CUST94009817,1,1160,0.6,696
EXTERNAL182880,CUST80923417,1,1536,0.3,460.8
EXTERNAL183958,CUST80669678,1,5965,0.6,3579
EXTERNAL184025,CUST54353517,1,54,0.6,32.4
EXTERNAL185792,CUST68297791,1,4100,0.3,1230
EXTERNAL187043,CUST38131074,1,10,0.6,6
EXTERNAL188247,CUST77188529,1,102,0.3,30.6
EXTERNAL189697,CUST45577461,1,924,0.3,277.2
EXTERNAL190146,CUST32283109,1,398,0.3,119.4
EXTERNAL190974,CUST22575999,1,2498,0.3,749.4
EXTERNAL191937,CUST24434573,1,920,0.3,276
EXTERNAL192065,CUST39216311,1,992.5,0.3,297.75
EXTERNAL192150,CUST51794708,1,58,0.3,17.4
EXTERNAL192854,CUST11652307,1,2309.5,0.6,1385.7
EXTERNAL193590,CUST50875210,1,2070,0.3,621
EXTERNAL193878,CUST47761322,1,160,0.3,48
EXTERNAL194012,CUST13944316,1,2312,0.6,1387.2
EXTERNAL194012,CUST34251561,1,2578,0.6,1546.8
EXTERNAL194034,CUST39791936,1,866,0.6,519.6
EXTERNAL194154,CUST18405111,1,1038,0.3,311.4
EXTERNAL194154,CUST21530272,1,40604,0.3,12181.2
EXTERNAL194154,CUST64704109,1,1374,0.3,412.2
EXTERNAL196442,CUST19791581,1,29,0.3,8.7
EXTERNAL196734,CUST12344389,1,14,0.3,4.2
EXTERNAL196816,CUST52515201,1,785,0.3,235.5
EXTERNAL196864,CUST49561640,1,238,0.6,142.8
EXTERNAL196999,CUST25548428,1,744,0.6,446.4
EXTERNAL197476,CUST63505111,1,1208,0.3,362.4
EXTERNAL198042,CUST87731042,1,187,0.3,56.1
EXTERNAL198145,CUST99931838,1,4006,0.3,1201.8
EXTERNAL198222,CUST89312065,1,545,0.3,163.5
EXTERNAL198315,CUST85769551,1,1035,0.6,621
EXTERNAL198556,CUST48233698,1,20,0.3,6
EXTERNAL199038,CUST50338284,1,317,0.3,95.1
EXTERNAL199290,CUST89312065,1,418,0.3,125.4
EXTERNAL200260,CUST32007618,1,2023,0.3,606.9
EXTERNAL200776,CUST44498716,1,430,0.3,129
EXTERNAL200776,CUST44726888,1,1740,0.3,522
EXTERNAL200776,CUST93590968,1,2645,0.3,793.5
EXTERNAL200839,CUST94696465,1,837,0.6,502.2
EXTERNAL200966,CUST62688511,1,650,0.3,195
EXTERNAL200966,CUST71109760,1,692,0.3,207.6
EXTERNAL200966,CUST90635566,1,758,0.3,227.4
EXTERNAL201264,CUST36025754,1,1224,0.3,367.2
EXTERNAL202227,CUST79801194,1,14884.5,0.3,4465.35
EXTERNAL202237,CUST18851796,1,5129,0.6,3077.4
EXTERNAL202237,CUST70671425,1,10026,0.6,6015.6
EXTERNAL202284,CUST12910352,1,3917.5,0.3,1175.25
EXTERNAL202284,CUST60953588,1,7970,0.3,2391
EXTERNAL202510,CUST18080503,1,65,0.6,39
EXTERNAL202744,CUST28984415,1,143,0.3,42.9
EXTERNAL202889,CUST18080503,1,991,0.6,594.6
EXTERNAL202987,CUST50875210,1,1029.5,0.3,308.85
EXTERNAL204137,CUST25216525,1,1266.5,0.3,379.95
EXTERNAL205227,CUST73457399,1,162,0.3,48.6
EXTERNAL205255,CUST13695649,1,102,0.6,61.2
EXTERNAL205255,CUST31205407,1,1725.5,0.6,1035.3
EXTERNAL205255,CUST93338914,1,4615,0.6,2769
EXTERNAL206136,CUST53185470,1,28879,0.3,8663.7
EXTERNAL206136,CUST70977942,2,16426,1,16426
EXTERNAL206136,CUST87731042,1,22486,0.3,6745.8
EXTERNAL207793,CUST76469825,1,8850,0.6,5310
EXTERNAL207793,CUST92733696,1,5857,0.6,3514.2
EXTERNAL207968,CUST13944316,1,4501,0.6,2700.6
EXTERNAL208475,CUST49561640,1,122,0.6,73.2
EXTERNAL208978,CUST49442340,1,50.5,0.6,30.3
EXTERNAL209122,CUST44909054,1,28162,0.6,16897.2
EXTERNAL209286,CUST89141759,1,3123,0.6,1873.8
EXTERNAL209546,CUST11025700,1,246,0.3,73.8
EXTERNAL210136,CUST34502455,1,173.5,0.3,52.05
EXTERNAL211339,CUST86422958,1,40,0.6,24
EXTERNAL211403,CUST24623825,2,4000,0.3,1200
EXTERNAL212410,CUST31652369,1,107,0.3,32.1
EXTERNAL212417,CUST90585792,1,1273,0.3,381.9
EXTERNAL213207,CUST18903712,1,264,0.3,79.2
EXTERNAL213972,CUST34756871,1,101,0.3,30.3
EXTERNAL214066,CUST38821661,1,1920,0.3,576
EXTERNAL214066,CUST46011784,1,3218,0.3,965.4
EXTERNAL214066,CUST76493457,1,1873,0.3,561.9
EXTERNAL214066,CUST89291356,1,2096.5,0.3,628.95
EXTERNAL214288,CUST42806651,1,4099,0.3,1229.7
EXTERNAL214288,CUST70977942,1,4005,1,4005
EXTERNAL214341,CUST87004445,2,2155.5,0.3,646.65
EXTERNAL216114,CUST47469087,1,292,0.3,87.6
EXTERNAL216321,CUST32838242,1,248,0.6,148.8
EXTERNAL218092,CUST23501713,1,177,0.3,53.1
EXTERNAL218362,CUST18277944,1,1493,0.6,895.8
EXTERNAL218407,CUST64222586,1,5671,0.3,1701.3
EXTERNAL219139,CUST38966266,1,256,0.3,76.8
EXTERNAL219312,CUST34756871,1,243,0.3,72.9
EXTERNAL219927,CUST83124299,1,1212.5,0.3,363.75
EXTERNAL220643,CUST81265791,1,24008,0.3,7202.4
EXTERNAL220669,CUST21436537,1,708,0.3,212.4
EXTERNAL221112,CUST78554577,1,46,0.3,13.8
EXTERNAL221411,CUST81232964,1,74,0.6,44.4
EXTERNAL222389,CUST39813987,1,652,0.3,195.6
EXTERNAL222436,CUST60309652,1,452.5,0.3,135.75
EXTERNAL223243,CUST64222586,1,2422,0.3,726.6
EXTERNAL224423,CUST43422083,1,2088,0.3,626.4
EXTERNAL224910,CUST80923417,1,38.5,0.3,11.55
EXTERNAL224997,CUST61709557,1,740,0.3,222
EXTERNAL225896,CUST73457399,1,77,0.3,23.1
EXTERNAL228323,CUST33118710,1,150,0.3,45
EXTERNAL228489,CUST11546110,1,1014,0.3,304.2
EXTERNAL228489,CUST20442883,1,1528,0.3,458.4
EXTERNAL228522,CUST26141961,1,1667,0.3,500.1
EXTERNAL228768,CUST48478896,1,345,0.6,207
EXTERNAL229034,CUST65873844,1,15,0.6,9
EXTERNAL229133,CUST56773716,1,115,0.3,34.5
EXTERNAL229554,CUST38922213,1,3570,0.3,1071
EXTERNAL230434,CUST12344389,1,190,0.3,57
EXTERNAL230662,CUST67692412,1,5890,0.3,1767
EXTERNAL230662,CUST99775407,1,281,0.3,84.3
EXTERNAL231335,CUST45575096,1,1273,0.3,381.9
EXTERNAL231335,CUST67188791,1,1190,0.3,357
EXTERNAL231335,CUST87004445,1,1452.5,0.3,435.75
EXTERNAL231807,CUST90227869,1,2652,0.3,795.6
EXTERNAL232046,CUST30749905,1,176.5,0.3,52.95
EXTERNAL232088,CUST43422083,1,791.5,0.3,237.45
EXTERNAL232800,CUST23501713,1,270,0.3,81
EXTERNAL232836,CUST11123518,1,2002.5,0.3,600.75
EXTERNAL232836,CUST12586309,1,580.5,0.3,174.15
EXTERNAL232836,CUST36161211,1,9036,0.3,2710.8
EXTERNAL232836,CUST48432593,1,4303,0.3,1290.9
EXTERNAL234388,CUST28797217,1,1884,0.6,1130.4
EXTERNAL234388,CUST71036337,1,12842.5,0.6,7705.5
EXTERNAL234388,CUST75233380,1,3175,0.6,1905
EXTERNAL234966,CUST33707167,1,1700,0.3,510
EXTERNAL236829,CUST43659183,1,261.5,0.3,78.45
EXTERNAL237250,CUST18277944,1,3168,0.6,1900.8
EXTERNAL238024,CUST94687811,1,2282.5,0.3,684.75
EXTERNAL239796,CUST13567965,1,31,0.3,9.3
EXTERNAL239796,CUST38966266,1,41,0.3,12.3
EXTERNAL239819,CUST54719910,1,33.5,0.6,20.1
EXTERNAL239922,CUST86075806,1,76,0.6,45.6
EXTERNAL240786,CUST68297791,1,9048.5,0.3,2714.55
EXTERNAL241393,CUST25216525,1,95,0.3,28.5
EXTERNAL242826,CUST38711842,1,430,0.3,129
EXTERNAL245218,CUST44498716,1,67,0.3,20.1
EXTERNAL245561,CUST34756871,1,72,0.3,21.6
EXTERNAL245599,CUST38131074,1,80,0.6,48
EXTERNAL246343,CUST44777016,1,201,0.3,60.3
EXTERNAL247078,CUST69081517,1,15,0.3,4.5
EXTERNAL247127,CUST35740537,1,2019,0.6,1211.4
EXTERNAL248256,CUST69473096,1,1543,0.3,462.9
EXTERNAL248256,CUST70977942,1,4243.5,1,4243.5
EXTERNAL249445,CUST87727321,1,916.5,0.3,274.95
EXTERNAL249798,CUST60056259,1,56.5,0.6,33.9
EXTERNAL249893,CUST50071501,1,290,0.3,87
EXTERNAL250541,CUST88642961,1,498,0.6,298.8
EXTERNAL251411,CUST60309652,1,17660,0.3,5298
EXTERNAL251784,CUST21436537,1,1850,0.3,555
EXTERNAL251784,CUST83881392,1,2040,0.3,612
EXTERNAL252045,CUST64222586,1,2079.5,0.3,623.85
EXTERNAL252574,CUST13567965,1,1043,0.3,312.9
EXTERNAL253910,CUST79138251,1,12743.5,0.3,3823.05
EXTERNAL254407,CUST77188529,1,170,0.3,51
EXTERNAL255031,CUST71088646,1,60.5,0.6,36.3
EXTERNAL256010,CUST93823788,1,4600.5,0.3,1380.15
EXTERNAL256025,CUST10543571,1,2456.5,0.3,736.95
EXTERNAL256262,CUST90227869,1,4264,0.3,1279.2
EXTERNAL256962,CUST66369811,1,1746,0.3,523.8
EXTERNAL257419,CUST33118710,1,1204,0.3,361.2
EXTERNAL258215,CUST27090887,1,2617,0.3,785.1
EXTERNAL258215,CUST57312630,1,30,0.3,9
EXTERNAL258215,CUST81568204,1,3770.5,0.3,1131.15
EXTERNAL259322,CUST11652307,1,20,0.6,12
EXTERNAL259788,CUST92733696,1,60,0.6,36
EXTERNAL260149,CUST50071501,1,1719.5,0.3,515.85
EXTERNAL260755,CUST47035199,1,1467,0.3,440.1
EXTERNAL262412,CUST94577407,1,414,0.3,124.2
EXTERNAL262559,CUST87779877,1,1475,0.3,442.5
EXTERNAL262902,CUST29510428,1,250,0.3,75
EXTERNAL262930,CUST50237501,1,297,0.3,89.1
EXTERNAL263738,CUST61709557,1,1716,0.3,514.8
EXTERNAL264029,CUST17997346,1,230,0.3,69
EXTERNAL264989,CUST75213349,1,58075,0.3,17422.5
EXTERNAL265097,CUST34756871,1,3420,0.3,1026
EXTERNAL265823,CUST73457399,1,5373,0.3,1611.9
EXTERNAL266226,CUST66327417,1,5530,0.3,1659
EXTERNAL267361,CUST31299272,1,181,0.6,108.6
EXTERNAL267421,CUST61709557,1,13642,0.3,4092.6
EXTERNAL267421,CUST71308870,1,1052,0.3,315.6
EXTERNAL268143,CUST13022889,1,4195,0.3,1258.5
EXTERNAL268478,CUST38998449,1,491.5,0.3,147.45
EXTERNAL268498,CUST83024577,1,64,0.6,38.4
EXTERNAL268568,CUST20360066,1,5660,0.6,3396
EXTERNAL268568,CUST84955420,1,305,0.6,183
EXTERNAL269988,CUST41966919,1,88.5,0.3,26.55
EXTERNAL270387,CUST49389828,1,10,0.6,6
EXTERNAL270439,CUST18385502,1,835,0.3,250.5
EXTERNAL270439,CUST34027009,1,1001.5,0.3,300.45
EXTERNAL270439,CUST81478085,1,3460.5,0.3,1038.15
EXTERNAL270439,CUST91758075,1,2334,0.3,700.2
EXTERNAL270778,CUST39648535,1,4116,0.3,1234.8
EXTERNAL272373,CUST23441523,1,1900,0.3,570
EXTERNAL272373,CUST33550411,1,63620,0.3,19086
EXTERNAL272373,CUST45577461,1,3026,0.3,907.8
EXTERNAL272399,CUST18826840,1,1650,0.3,495
EXTERNAL272399,CUST22498420,1,2599.5,0.3,779.85
EXTERNAL272399,CUST61709557,1,4696,0.3,1408.8
EXTERNAL272569,CUST78382574,1,364,0.6,218.4
EXTERNAL273233,CUST28125890,1,27.5,0.3,8.25
EXTERNAL274102,CUST60458062,1,386,0.6,231.6
EXTERNAL274102,CUST80751103,1,2747,0.6,1648.2
EXTERNAL274431,CUST78381392,1,1883.5,0.3,565.05
EXTERNAL277744,CUST31290969,1,431.5,0.3,129.45
EXTERNAL278770,CUST95392160,1,1900,0.3,570
EXTERNAL279185,CUST11561171,1,3880,0.3,1164
EXTERNAL279185,CUST29510428,1,5258,0.3,1577.4
EXTERNAL279185,CUST52229750,1,18795,0.3,5638.5
EXTERNAL279185,CUST54952707,1,3522,0.3,1056.6
EXTERNAL279185,CUST68908113,1,30954,0.3,9286.2
EXTERNAL280508,CUST49389828,1,279.5,0.6,167.7
EXTERNAL281721,CUST27317710,1,1203,0.6,721.8
EXTERNAL281721,CUST39791936,1,1670,0.6,1002
EXTERNAL282305,CUST17253514,1,7200,0.3,2160
EXTERNAL282305,CUST68105048,1,11675.5,0.3,3502.65
EXTERNAL282310,CUST28125890,1,4977,0.3,1493.1
EXTERNAL282310,CUST39216311,1,7847,0.3,2354.1
EXTERNAL282310,CUST56773716,1,9722.5,0.3,2916.75
EXTERNAL282345,CUST86075806,1,567.5,0.6,340.5
EXTERNAL283320,CUST74327086,1,1122,0.3,336.6
EXTERNAL284428,CUST50071501,1,2211,0.3,663.3
EXTERNAL284530,CUST50071501,1,300,0.3,90
EXTERNAL285150,CUST80429850,1,240.5,0.3,72.15
EXTERNAL285165,CUST60941829,1,20,0.6,12
EXTERNAL285340,CUST88436666,1,2033,0.3,609.9
EXTERNAL285627,CUST43421234,1,40,0.3,12
EXTERNAL285923,CUST95392160,1,25,0.3,7.5
EXTERNAL286585,CUST13022889,1,5282.5,0.3,1584.75
EXTERNAL286885,CUST82014593,1,1180,0.6,708
EXTERNAL287143,CUST75233380,1,104,0.6,62.4
EXTERNAL287256,CUST35875963,1,1758,0.3,527.4
EXTERNAL287256,CUST57853649,1,9766.5,0.3,2929.95
EXTERNAL287256,CUST78381392,1,3720,0.3,1116
EXTERNAL287256,CUST90921813,1,2005,0.3,601.5
EXTERNAL289777,CUST48808682,1,65,0.3,19.5
EXTERNAL289793,CUST26198633,1,1354,0.6,812.4
EXTERNAL289793,CUST64366640,2,804,0.6,482.4
EXTERNAL289793,CUST86151377,1,766,0.6,459.6
EXTERNAL290724,CUST61709557,1,2235.5,0.3,670.65
EXTERNAL290834,CUST70977942,1,174,1,174
EXTERNAL291214,CUST19988152,1,4,0.3,1.2
EXTERNAL291717,CUST47761322,1,178,0.3,53.4
EXTERNAL291945,CUST79138251,1,36520,0.3,10956
EXTERNAL291990,CUST12586309,1,251,0.3,75.3
EXTERNAL294401,CUST69081517,1,3658,0.3,1097.4
EXTERNAL295048,CUST49389828,1,306,0.6,183.6
EXTERNAL295870,CUST58527787,1,8200,0.6,4920
EXTERNAL296378,CUST68616911,1,238.5,0.6,143.1
EXTERNAL296536,CUST45715683,1,100.5,0.3,30.15
EXTERNAL297656,CUST32283109,1,4332.5,0.3,1299.75
EXTERNAL298447,CUST80923417,1,41.5,0.3,12.45
EXTERNAL298719,CUST72239801,1,164,0.3,49.2
EXTERNAL298857,CUST55464304,1,1344,0.6,806.4
EXTERNAL299105,CUST32838242,1,44,0.6,26.4
EXTERNAL299111,CUST11240383,1,224,0.3,67.2
EXTERNAL299509,CUST37694200,1,18,0.3,5.4
EXTERNAL300957,CUST13695649,1,124.5,0.6,74.7
EXTERNAL300957,CUST33791144,1,1766.5,0.6,1059.9
EXTERNAL300957,CUST58578449,1,1992,0.6,1195.2
EXTERNAL300957,CUST68764858,1,4448.5,0.6,2669.1
EXTERNAL300957,CUST73076750,1,3786,0.6,2271.6
EXTERNAL300957,CUST80400747,1,3022.5,0.6,1813.5
EXTERNAL301029,CUST89255843,1,2375.5,0.3,712.65
EXTERNAL301247,CUST82059495,1,45.5,0.3,13.65
EXTERNAL301590,CUST84769011,1,5,0.3,1.5
EXTERNAL301800,CUST49561640,1,24,0.6,14.4
EXTERNAL302427,CUST94687811,1,36130,0.3,10839
EXTERNAL302617,CUST57659848,1,5950,0.3,1785
EXTERNAL302617,CUST82211624,1,4694.5,0.3,1408.35
EXTERNAL302696,CUST97404838,1,2808,0.6,1684.8
EXTERNAL302851,CUST38094022,1,242,0.6,145.2
EXTERNAL303022,CUST60452458,1,0,0.3,0
EXTERNAL303795,CUST95598416,1,4558,0.3,1367.4
EXTERNAL304081,CUST24255560,1,0,0.3,0
EXTERNAL304101,CUST30794018,1,276,0.6,165.6
EXTERNAL304204,CUST18493791,1,5527.5,0.3,1658.25
EXTERNAL304204,CUST31290969,1,2180,0.3,654
EXTERNAL304204,CUST85302937,1,4480,0.3,1344
EXTERNAL304204,CUST88972665,1,8440.5,0.3,2532.15
EXTERNAL304204,CUST93932930,1,2480,0.3,744
EXTERNAL304204,CUST99693105,1,7440,0.3,2232
EXTERNAL304269,CUST25216525,1,24,0.3,7.2
EXTERNAL304692,CUST11652307,1,2909.5,0.6,1745.7
EXTERNAL304692,CUST28240285,1,10474,0.6,6284.4
EXTERNAL304692,CUST29725513,1,1802,0.6,1081.2
EXTERNAL304692,CUST35740537,1,1778,0.6,1066.8
EXTERNAL304692,CUST35877675,1,4274.5,0.6,2564.7
EXTERNAL304692,CUST63606829,1,19514,0.6,11708.4
EXTERNAL304692,CUST86422958,1,7066,0.6,4239.6
EXTERNAL305369,CUST88436666,1,2427,0.3,728.1
EXTERNAL305437,CUST67094114,1,901.5,0.3,270.45
EXTERNAL307018,CUST49561640,1,190,0.6,114
EXTERNAL307896,CUST36618868,1,1266,0.3,379.8
EXTERNAL307896,CUST57312630,1,0,0.3,0
EXTERNAL309376,CUST39791936,1,908,0.6,544.8
EXTERNAL309376,CUST70011322,1,5801,0.6,3480.6
EXTERNAL309376,CUST76310070,1,7965,0.6,4779
EXTERNAL310569,CUST41274277,1,1446,0.3,433.8
EXTERNAL311013,CUST28813703,1,3321.5,0.3,996.45
EXTERNAL311013,CUST37881560,1,2762.5,0.3,828.75
EXTERNAL311013,CUST38711842,1,593.5,0.3,178.05
EXTERNAL311013,CUST94929836,1,1200,0.3,360
EXTERNAL312836,CUST29599066,1,26,0.3,7.8
EXTERNAL313357,CUST37497310,1,47,0.6,28.2
EXTERNAL315677,CUST52898455,1,130,0.3,39
EXTERNAL315677,CUST94687811,1,107,0.3,32.1
EXTERNAL316142,CUST38998449,1,610,0.3,183
EXTERNAL316328,CUST41985264,1,448,0.3,134.4
EXTERNAL316517,CUST28125890,1,505,0.3,151.5
EXTERNAL316757,CUST71088646,1,200,0.6,120
EXTERNAL316961,CUST13022889,1,1400,0.3,420
EXTERNAL317650,CUST41274277,1,65770,0.3,19731
EXTERNAL317650,CUST49987229,1,44200,0.3,13260
EXTERNAL317650,CUST85769551,1,45428.5,0.6,27257.1
EXTERNAL318116,CUST90227869,1,458.5,0.3,137.55
EXTERNAL318429,CUST86587232,1,1243,0.3,372.9
EXTERNAL318686,CUST89582940,1,34.5,0.6,20.7
EXTERNAL318868,CUST54490370,1,1315.5,0.3,394.65
EXTERNAL318868,CUST70977942,1,2612,1,2612
EXTERNAL319662,CUST26141961,1,850,0.3,255
EXTERNAL320249,CUST33183592,1,2512,0.6,1507.2
EXTERNAL321016,CUST99654164,1,360,0.3,108
EXTERNAL322457,CUST24434573,1,1184,0.3,355.2
EXTERNAL322457,CUST24889770,1,1130,0.3,339
EXTERNAL322457,CUST40709755,1,23479,0.3,7043.7
EXTERNAL322457,CUST99442802,1,5299,0.3,1589.7
EXTERNAL323134,CUST97564796,1,4,0.3,1.2
EXTERNAL323214,CUST21079959,1,1567,0.3,470.1
EXTERNAL323214,CUST48935248,1,210.5,0.3,63.15
EXTERNAL323896,CUST13103717,1,4570,0.3,1371
EXTERNAL323896,CUST13316799,1,3964.5,0.3,1189.35
EXTERNAL325771,CUST84769011,1,64,0.3,19.2
EXTERNAL327023,CUST50237501,1,2066,0.3,619.8
EXTERNAL328038,CUST58130513,1,2190,0.3,657
EXTERNAL328922,CUST25697455,1,900,0.6,540
EXTERNAL329563,CUST99163899,1,70,0.3,21
EXTERNAL329746,CUST13103717,1,3293.5,0.3,988.05
