Source,Target,counts,Amount,Risk Index,Weight
CUST51774322,CUST48233698,1,165,0.3,49.5
EXTERNAL886789,CUST99931838,1,165,0.3,49.5
EXTERNAL298719,CUST72239801,1,164,0.3,49.2
EXTERNAL117762,CUST68555173,1,163.5,0.3,49.05
EXTERNAL109735,CUST35358831,1,163,0.3,48.9
CUST42824227,EXTERNAL907939,1,162,0.3,48.6
CUST53051735,CUST68147585,1,162,0.3,48.6
CUST64491020,CUST76493457,1,162,0.3,48.6
EXTERNAL205227,CUST73457399,1,162,0.3,48.6
CUST77188529,EXTERNAL642559,1,161.5,0.3,48.45
EXTERNAL467660,CUST83823297,1,161,0.3,48.3
CUST35367717,EXTERNAL506938,1,160,0.3,48
CUST73457399,CUST77951380,1,160,0.3,48
EXTERNAL193878,CUST47761322,1,160,0.3,48
EXTERNAL531667,CUST24105118,1,160,0.3,48
CUST22844710,CUST99559288,1,159,0.3,47.7
CUST52409335,CUST39216311,1,159,0.3,47.7
CUST99054324,CUST77188529,1,159,0.3,47.7
CUST57591736,CUST76981370,1,158,0.3,47.4
CUST78917162,CUST81265791,1,158,0.3,47.4
EXTERNAL336224,CUST24889770,1,158,0.3,47.4
CUST18026817,CUST83124299,1,157.5,0.3,47.25
CUST99163899,CUST83970800,1,157,0.3,47.1
CUST34322603,CUST28564744,1,156,0.3,46.8
CUST41020275,CUST80923417,1,156,0.3,46.8
CUST44605894,CUST30749905,1,156,0.3,46.8
CUST56623631,CUST48233698,1,156,0.3,46.8
EXTERNAL848826,CUST41985264,1,156,0.3,46.8
CUST72233104,CUST63505111,1,155.5,0.3,46.65
CUST99776796,EXTERNAL786905,1,155,0.3,46.5
EXTERNAL357416,CUST30749905,1,155,0.3,46.5
CUST91970902,EXTERNAL642559,1,154,0.3,46.2
CUST49011169,EXTERNAL264549,1,153.5,0.3,46.05
CUST74754316,CUST48233698,1,153.5,0.3,46.05
CUST56017929,EXTERNAL743527,1,153,0.3,45.9
EXTERNAL457763,CUST81079233,1,153,0.3,45.9
CUST60563442,CUST45715683,1,152.5,0.3,45.75
CUST15503361,EXTERNAL506938,1,152,0.3,45.6
CUST19911089,CUST48233698,1,151,0.3,45.3
CUST13991566,CUST32008442,1,150,0.3,45
CUST21584174,CUST48227096,1,150,0.3,45
CUST71624255,CUST28899102,1,150,0.3,45
CUST73670231,CUST48233698,1,150,0.3,45
CUST83207566,CUST24564765,1,150,0.3,45
EXTERNAL228323,CUST33118710,1,150,0.3,45
EXTERNAL694965,CUST21436537,1,150,0.3,45
EXTERNAL813071,CUST28899102,1,150,0.3,45
CUST15498127,CUST10692732,1,149.5,0.3,44.85
EXTERNAL372271,CUST11240383,1,149.5,0.3,44.85
CUST14581886,EXTERNAL303366,1,148,0.3,44.4
CUST50434152,CUST34502455,1,148,0.3,44.4
EXTERNAL972185,CUST69837875,1,148,0.3,44.4
EXTERNAL730383,CUST29510428,1,147.5,0.3,44.25
CUST54570501,CUST52898455,1,146,0.3,43.8
EXTERNAL782145,CUST87004445,1,146,0.3,43.8
CUST97545787,CUST77258732,1,145.5,0.3,43.65
EXTERNAL892166,CUST68555173,1,145.5,0.3,43.65
CUST78376307,CUST24105118,1,144,0.3,43.2
CUST41907946,CUST30749905,1,143.5,0.3,43.05
CUST14383562,CUST51555596,1,143,0.3,42.9
EXTERNAL202744,CUST28984415,1,143,0.3,42.9
EXTERNAL453988,CUST57964113,1,143,0.3,42.9
CUST45674350,CUST32008442,1,142.5,1,142.5
CUST16571613,CUST28984415,1,142,0.3,42.6
CUST96087327,CUST87635633,1,141.5,0.3,42.45
CUST19615991,CUST17492750,1,141,0.3,42.3
CUST98453642,EXTERNAL659042,1,141,0.3,42.3
EXTERNAL432958,CUST86587232,1,140.5,0.3,42.15
CUST57875899,EXTERNAL566696,1,140,0.3,42
CUST96355706,EXTERNAL897509,1,140,0.3,42
EXTERNAL121789,CUST33059790,1,140,1,140
EXTERNAL541074,CUST85302937,1,140,0.3,42
CUST18868643,CUST85893508,1,139,0.3,41.7
CUST89960378,EXTERNAL453310,1,138,0.3,41.4
EXTERNAL147886,CUST73707963,1,138,0.6,82.8
EXTERNAL340145,CUST38998449,1,138,0.3,41.4
EXTERNAL458400,CUST90195396,1,138,0.3,41.4
EXTERNAL687515,CUST72193210,1,137.5,0.3,41.25
CUST72198435,CUST33707167,1,137,0.3,41.1
CUST43912000,CUST82921884,1,136.5,0.3,40.95
CUST60215118,EXTERNAL457700,1,136.5,0.3,40.95
EXTERNAL144308,CUST18826840,1,136.5,0.3,40.95
EXTERNAL816141,CUST81654004,1,136.5,0.3,40.95
CUST10593048,CUST83970800,1,136,0.3,40.8
CUST15104934,CUST89733037,1,136,0.3,40.8
CUST23229463,CUST86587232,1,136,0.3,40.8
EXTERNAL813071,CUST92888820,1,135.5,0.3,40.65
CUST50061831,CUST34502455,1,134.5,0.3,40.35
CUST69067020,CUST51794708,1,134.5,0.3,40.35
CUST13567965,EXTERNAL443914,1,134,0.3,40.2
CUST32515777,CUST44348689,1,134,0.3,40.2
CUST68158539,CUST15182071,1,134,0.3,40.2
CUST81936966,CUST43421234,1,134,0.3,40.2
CUST62878936,CUST51470945,1,133,0.3,39.9
EXTERNAL745680,CUST87779877,1,132.5,0.3,39.75
CUST11206908,CUST51555596,1,132,0.3,39.6
CUST71265370,CUST90585792,1,132,0.3,39.6
EXTERNAL405977,CUST56743898,1,132,0.3,39.6
EXTERNAL455289,CUST99931838,1,132,0.3,39.6
EXTERNAL787024,CUST51555596,1,132,0.3,39.6
EXTERNAL889541,CUST67775829,1,132,0.3,39.6
CUST64624094,CUST89273283,1,131.5,0.3,39.45
EXTERNAL647628,CUST51555596,1,131,0.3,39.3
CUST42120852,EXTERNAL103114,1,130.5,0.3,39.15
CUST21229870,CUST87731042,1,130,0.3,39
CUST27152638,CUST81265791,1,130,0.3,39
CUST42477359,CUST99442802,1,130,0.3,39
CUST85513618,CUST35850267,1,130,0.3,39
EXTERNAL315677,CUST52898455,1,130,0.3,39
EXTERNAL576756,CUST83970800,1,130,0.3,39
EXTERNAL760755,CUST77188529,1,130,0.3,39
EXTERNAL448378,CUST18826840,1,129.5,0.3,38.85
EXTERNAL934686,CUST85769551,1,129.5,0.6,77.7
CUST21108501,CUST56743898,1,128,0.3,38.4
EXTERNAL798254,CUST89273283,1,128,0.3,38.4
CUST27895329,EXTERNAL801218,1,127.5,0.3,38.25
EXTERNAL675648,CUST58130513,1,127,0.3,38.1
EXTERNAL115752,CUST30904591,1,126.5,0.3,37.95
CUST22902413,EXTERNAL506938,1,126,0.3,37.8
CUST88970725,CUST90585792,1,126,0.3,37.8
CUST87601743,CUST47035199,1,125.5,0.3,37.65
CUST65847464,CUST51555596,1,124,0.3,37.2
EXTERNAL632783,CUST48227096,1,124,0.3,37.2
EXTERNAL696577,CUST82921884,1,124,0.3,37.2
CUST51144440,CUST12344389,1,123,0.3,36.9
CUST60452458,CUST17492750,1,122,0.3,36.6
CUST12934864,EXTERNAL659042,1,121.5,0.3,36.45
CUST70757818,EXTERNAL506938,1,121.5,0.3,36.45
EXTERNAL766114,CUST25100749,1,121.5,0.3,36.45
EXTERNAL897491,CUST44348689,1,121.5,0.3,36.45
EXTERNAL911900,CUST99442802,1,121.5,0.3,36.45
CUST93943177,CUST85302937,1,121,0.3,36.3
CUST21005388,CUST54570501,1,120,0.3,36
CUST65942128,CUST67094114,1,120,0.3,36
CUST75220571,CUST48233698,1,120,0.3,36
EXTERNAL493741,CUST75213349,1,120,0.3,36
EXTERNAL621126,CUST30749905,1,120,0.3,36
EXTERNAL792371,CUST54437938,1,120,0.3,36
EXTERNAL812630,CUST35850267,1,120,0.3,36
EXTERNAL838876,CUST33059790,1,120,1,120
EXTERNAL789118,CUST52186949,1,119.5,0.3,35.85
CUST15561192,CUST81139349,1,119,0.3,35.7
EXTERNAL544846,CUST25216525,1,119,0.3,35.7
CUST33097384,CUST39070172,1,117,0.3,35.1
CUST15182071,CUST51555596,1,116,0.3,34.8
CUST19483992,CUST51470945,1,116,0.3,34.8
CUST23467943,CUST25100749,1,116,0.3,34.8
CUST23922518,CUST53185470,1,116,0.3,34.8
CUST65138855,CUST54490370,1,116,0.3,34.8
CUST94850463,CUST51555596,1,116,0.3,34.8
CUST13586709,EXTERNAL366135,1,115,0.3,34.5
CUST63305522,CUST64222586,1,115,0.3,34.5
CUST70986531,CUST92988912,1,115,0.3,34.5
EXTERNAL229133,CUST56773716,1,115,0.3,34.5
EXTERNAL583145,CUST89273283,1,115,0.3,34.5
CUST92137605,CUST97117409,1,114,0.3,34.2
EXTERNAL700888,CUST40709755,1,114,0.3,34.2
EXTERNAL945084,CUST18432152,1,114,0.3,34.2
CUST75160978,CUST87727321,1,113,0.3,33.9
CUST12079522,EXTERNAL359693,1,112,0.3,33.6
CUST34090647,CUST51470945,1,112,0.3,33.6
CUST67449055,CUST96702713,1,112,0.3,33.6
CUST68084045,EXTERNAL268698,1,112,0.3,33.6
EXTERNAL590382,CUST55005800,1,112,0.3,33.6
EXTERNAL595414,CUST87004445,1,112,0.3,33.6
EXTERNAL775754,CUST76493457,1,112,0.3,33.6
CUST70425419,CUST51555596,1,111.5,0.3,33.45
CUST35070575,EXTERNAL443914,1,111,0.3,33.3
CUST63706539,CUST66959416,1,110,0.3,33
CUST68555173,EXTERNAL808154,1,110,0.3,33
CUST79812674,CUST95598416,1,110,0.3,33
CUST82428303,CUST38711842,1,110,0.3,33
CUST87779877,CUST48233698,1,110,0.3,33
EXTERNAL106341,CUST30749905,1,110,0.3,33
EXTERNAL802264,CUST18826840,1,110,0.3,33
CUST66205854,CUST89273283,1,109.5,0.3,32.85
CUST53130808,CUST90227869,1,109,0.3,32.7
CUST56026237,CUST47262010,1,109,0.3,32.7
EXTERNAL517940,CUST95691914,1,108,0.3,32.4
EXTERNAL801403,CUST83256896,1,108,0.3,32.4
CUST75583375,CUST89312065,1,107,0.3,32.1
EXTERNAL212410,CUST31652369,1,107,0.3,32.1
EXTERNAL315677,CUST94687811,1,107,0.3,32.1
EXTERNAL548231,CUST32007618,1,107,0.3,32.1
EXTERNAL905620,CUST18826840,1,106.5,0.3,31.95
CUST51470945,CUST55614695,1,106,0.3,31.8
EXTERNAL124579,CUST25100749,1,106,0.3,31.8
CUST91111255,CUST43421234,1,105.5,0.3,31.65
CUST13608629,CUST85893508,1,105,0.3,31.5
CUST98437567,CUST88436666,1,105,0.3,31.5
CUST99163899,CUST61725625,1,105,0.3,31.5
EXTERNAL913623,CUST68149146,1,105,0.3,31.5
CUST27885953,CUST81139349,1,104,0.3,31.2
CUST87865185,CUST23501713,1,104,0.3,31.2
EXTERNAL855084,CUST80775167,1,104,0.3,31.2
CUST69971028,CUST55614695,1,103,0.3,30.9
CUST80669561,EXTERNAL646318,1,103,0.3,30.9
CUST89915552,CUST48935248,1,103,0.3,30.9
EXTERNAL588963,CUST20442883,1,103,0.3,30.9
EXTERNAL833856,CUST28899102,1,103,0.3,30.9
CUST17188994,CUST17492750,1,102,0.3,30.6
CUST59049625,CUST75162978,1,102,0.3,30.6
CUST89597535,CUST40682551,1,102,0.3,30.6
CUST94108191,CUST49112623,1,102,0.3,30.6
EXTERNAL188247,CUST77188529,1,102,0.3,30.6
CUST19480092,EXTERNAL646318,1,101,0.3,30.3
EXTERNAL213972,CUST34756871,1,101,0.3,30.3
EXTERNAL438898,CUST51555596,1,101,0.3,30.3
EXTERNAL629949,CUST50071501,1,101,0.3,30.3
EXTERNAL296536,CUST45715683,1,100.5,0.3,30.15
EXTERNAL412382,CUST56743935,1,100.5,0.3,30.15
EXTERNAL995515,CUST85893508,1,100.5,0.3,30.15
CUST11358930,CUST58130513,1,100,0.3,30
CUST11800799,EXTERNAL250753,1,100,0.3,30
CUST12570898,CUST73707963,1,100,0.6,60
CUST32399863,CUST90585792,1,100,0.3,30
CUST35148823,CUST50810697,1,100,0.3,30
CUST36488998,CUST13022889,1,100,0.3,30
CUST39070172,EXTERNAL189408,1,100,0.3,30
CUST39539135,CUST75162978,1,100,0.3,30
CUST43646067,CUST78445149,1,100,0.3,30
CUST44348689,CUST22615097,1,100,0.3,30
CUST47437733,EXTERNAL229909,1,100,0.3,30
CUST68500150,CUST97117409,1,100,0.3,30
CUST68658227,CUST28813703,1,100,0.3,30
CUST76773566,CUST51555596,1,100,0.3,30
CUST77188529,CUST80775167,1,100,0.3,30
CUST79322050,CUST12344389,1,100,0.3,30
CUST86542078,CUST81265791,1,100,0.3,30
CUST89973302,EXTERNAL235410,1,100,0.3,30
EXTERNAL101734,CUST51555596,1,100,0.3,30
EXTERNAL337915,CUST83124299,1,100,0.3,30
EXTERNAL341449,CUST21530272,1,100,0.3,30
EXTERNAL504847,CUST35475939,1,100,0.3,30
EXTERNAL726902,CUST19764961,1,100,0.3,30
EXTERNAL753000,CUST77258732,1,100,0.3,30
EXTERNAL770984,CUST51470945,1,100,0.3,30
EXTERNAL881265,CUST66327417,1,100,0.3,30
EXTERNAL614002,CUST33707167,1,99.5,0.3,29.85
CUST13638671,EXTERNAL800073,1,99,0.3,29.7
EXTERNAL454131,CUST31203996,1,99,0.3,29.7
EXTERNAL633848,CUST67775829,1,99,0.3,29.7
CUST76258779,CUST88436666,1,98,0.3,29.4
EXTERNAL166159,CUST51470945,1,98,0.3,29.4
EXTERNAL371650,CUST35475939,1,98,0.3,29.4
EXTERNAL760070,CUST39813987,1,98,0.3,29.4
CUST19674325,CUST40709755,1,97.5,0.3,29.25
CUST51029494,EXTERNAL534167,1,97,0.3,29.1
CUST54678192,CUST88436666,1,97,0.3,29.1
CUST31161885,CUST59407582,1,96.5,0.3,28.95
EXTERNAL106445,CUST24889770,1,96.5,0.3,28.95
CUST20394517,CUST90921813,1,96,0.3,28.8
CUST74073842,CUST51555596,1,96,0.3,28.8
CUST95891970,EXTERNAL117176,1,96,0.3,28.8
EXTERNAL585352,CUST51555596,1,96,0.3,28.8
CUST29656017,CUST39070172,1,95.5,0.3,28.65
EXTERNAL943335,CUST10521548,1,95.5,0.3,28.65
CUST15018304,EXTERNAL806954,1,95,0.3,28.5
CUST53823013,CUST69081517,1,95,0.3,28.5
CUST90429433,CUST18826840,1,95,0.3,28.5
EXTERNAL241393,CUST25216525,1,95,0.3,28.5
EXTERNAL907333,CUST32283109,1,95,0.3,28.5
CUST29599066,EXTERNAL786905,1,94.5,0.3,28.35
CUST18033844,CUST81265791,1,94,0.3,28.2
CUST34500754,EXTERNAL566696,1,94,0.3,28.2
CUST47217949,CUST82211624,1,94,0.3,28.2
CUST54692597,EXTERNAL439731,1,94,0.3,28.2
EXTERNAL620595,CUST29599066,1,94,0.3,28.2
CUST68663514,CUST72055524,1,93.5,0.3,28.05
CUST79114719,CUST64546436,1,93.5,0.3,28.05
CUST83847324,CUST51470945,1,93.5,0.3,28.05
EXTERNAL363447,CUST80775167,1,93.5,0.3,28.05
EXTERNAL456063,CUST90758098,1,93,0.3,27.9
CUST83815861,CUST87004445,1,92.5,0.3,27.75
CUST25250550,CUST89733037,1,92,0.3,27.6
CUST38721914,CUST28295610,1,92,0.3,27.6
CUST39070172,CUST97117409,1,92,0.3,27.6
EXTERNAL523718,CUST85769551,1,92,0.6,55.2
EXTERNAL727383,CUST67882150,1,92,0.3,27.6
CUST13316799,CUST52186949,1,91.5,0.3,27.45
CUST87734216,EXTERNAL796777,1,91.5,0.3,27.45
CUST24968076,CUST51555596,1,91,0.3,27.3
CUST71115770,CUST95691914,1,91,0.3,27.3
EXTERNAL424571,CUST40709755,1,90.5,0.3,27.15
CUST10484845,CUST78445149,1,90,0.3,27
CUST32533372,EXTERNAL201857,1,90,0.3,27
CUST87779877,EXTERNAL457700,1,90,0.3,27
CUST92057127,CUST97452978,1,90,0.3,27
EXTERNAL174466,CUST67775829,1,90,0.3,27
EXTERNAL933008,CUST89312065,1,90,0.3,27
CUST57776704,CUST20442883,1,89.5,0.3,26.85
EXTERNAL915648,CUST41274277,1,89.5,0.3,26.85
EXTERNAL964141,CUST39010240,1,89,0.3,26.7
EXTERNAL269988,CUST41966919,1,88.5,0.3,26.55
EXTERNAL150806,CUST78445149,1,88,0.3,26.4
EXTERNAL548593,CUST17871991,1,88,0.3,26.4
EXTERNAL931624,CUST90480699,1,88,0.3,26.4
CUST61263741,EXTERNAL201857,1,87.5,0.3,26.25
EXTERNAL106445,CUST35072124,1,87.5,0.3,26.25
EXTERNAL779186,CUST28453984,1,87.5,0.3,26.25
CUST70114786,CUST93823788,1,87,0.3,26.1
CUST83517140,CUST51555596,1,87,0.3,26.1
EXTERNAL544940,CUST20442883,1,86.5,0.3,25.95
CUST19045186,EXTERNAL166567,1,86,0.3,25.8
CUST40004895,CUST47437733,1,86,0.3,25.8
EXTERNAL990595,CUST78445149,1,86,0.3,25.8
CUST13264698,CUST77650473,1,85.5,0.6,51.3
CUST67440250,CUST21302276,1,85,0.3,25.5
CUST93508061,EXTERNAL531250,1,85,0.3,25.5
EXTERNAL858837,CUST50810697,1,85,0.3,25.5
EXTERNAL962392,CUST55949647,1,85,0.3,25.5
CUST22498420,CUST78445149,1,84.5,0.3,25.35
CUST55008155,CUST85893508,1,84,0.3,25.2
CUST89201210,CUST22615097,1,84,0.3,25.2
CUST49422387,CUST77188529,1,83,0.3,24.9
EXTERNAL541495,CUST80775167,1,82.5,0.3,24.75
CUST35875963,CUST44140193,1,82,0.3,24.6
CUST48478928,EXTERNAL323214,1,82,0.3,24.6
CUST78387093,CUST69797278,1,82,0.3,24.6
EXTERNAL496234,CUST38922213,1,82,0.3,24.6
EXTERNAL536879,CUST55005800,1,82,0.3,24.6
EXTERNAL721479,CUST51470945,1,82,0.3,24.6
EXTERNAL567589,CUST63505111,1,81.5,0.3,24.45
CUST12859577,CUST78445149,1,80,0.3,24
CUST19045186,CUST95691914,1,80,0.3,24
CUST55231543,EXTERNAL347878,1,80,0.3,24
CUST64342485,CUST32283109,1,80,0.3,24
CUST87779877,CUST24105118,1,80,0.3,24
CUST91095203,CUST87004445,1,80,0.3,24
EXTERNAL383037,CUST80775167,1,80,0.3,24
EXTERNAL486395,CUST33707167,1,80,0.3,24
EXTERNAL519973,CUST82921884,1,80,0.3,24
EXTERNAL702255,CUST98262263,1,80,0.3,24
CUST40776834,EXTERNAL985690,1,79.5,0.3,23.85
CUST87779877,CUST62260959,1,79.5,0.3,23.85
EXTERNAL532939,CUST78445149,1,79,0.3,23.7
EXTERNAL984158,CUST16469620,1,79,0.3,23.7
CUST19791581,EXTERNAL124634,1,78,0.3,23.4
CUST25366782,CUST83970800,1,78,0.3,23.4
CUST95907549,CUST20442883,1,77,0.3,23.1
EXTERNAL225896,CUST73457399,1,77,0.3,23.1
CUST98262263,CUST50810697,1,76.5,0.3,22.95
CUST43809294,CUST16194005,1,76,0.3,22.8
CUST61711170,CUST69473096,1,76,0.3,22.8
CUST64312034,CUST34502455,1,76,0.3,22.8
CUST69102376,CUST80775167,1,76,0.3,22.8
CUST25067208,CUST77258732,1,75.5,0.3,22.65
CUST10040532,CUST18826840,1,75,0.3,22.5
CUST16768969,EXTERNAL250753,1,75,0.3,22.5
CUST27117211,EXTERNAL806954,1,75,0.3,22.5
CUST99834514,CUST38619845,1,75,0.3,22.5
EXTERNAL128317,CUST29599066,1,75,0.3,22.5
EXTERNAL511402,CUST29607910,1,75,0.3,22.5
EXTERNAL978808,CUST68149146,1,75,0.3,22.5
CUST91290664,CUST77258732,1,74.5,0.3,22.35
CUST64241117,EXTERNAL897509,1,74,0.3,22.2
CUST78750099,CUST82059495,1,74,0.3,22.2
CUST86038874,CUST55005800,1,74,0.3,22.2
EXTERNAL347402,CUST69797278,1,74,0.3,22.2
CUST29127725,CUST93669479,1,73.5,0.3,22.05
CUST79617590,CUST71109760,1,72.5,0.3,21.75
CUST80775167,CUST71686100,1,72.5,0.3,21.75
EXTERNAL463809,CUST78445149,1,72.5,0.3,21.75
CUST18229044,CUST61725625,1,72,0.3,21.6
CUST47035199,CUST39010240,1,72,0.3,21.6
CUST57776704,CUST67775829,1,72,0.3,21.6
CUST63505111,CUST55949647,1,72,0.3,21.6
EXTERNAL245561,CUST34756871,1,72,0.3,21.6
EXTERNAL710908,CUST61821443,1,72,0.3,21.6
EXTERNAL535502,CUST35850267,1,71.5,0.3,21.45
CUST35875963,EXTERNAL531250,1,71,0.3,21.3
CUST64213686,CUST56743935,1,71,0.3,21.3
EXTERNAL787603,CUST33707167,1,71,0.3,21.3
CUST61674877,CUST90227869,1,70.5,0.3,21.15
CUST75609615,CUST43824866,1,70.5,0.3,21.15
CUST13567965,EXTERNAL564573,1,70,0.3,21
CUST32893802,EXTERNAL566696,1,70,0.3,21
CUST41380261,CUST47469087,1,70,0.3,21
CUST53558767,CUST81654004,1,70,0.3,21
CUST67205335,CUST22615097,1,70,0.3,21
CUST82819308,CUST48227096,1,70,0.3,21
EXTERNAL329563,CUST99163899,1,70,0.3,21
EXTERNAL788671,CUST34502455,1,70,0.3,21
EXTERNAL810734,CUST80775167,1,70,0.3,21
CUST29731184,CUST51470945,1,69.5,0.3,20.85
EXTERNAL989089,CUST21436537,1,69,0.3,20.7
CUST52345666,CUST13567965,1,68.5,0.3,20.55
CUST88358966,EXTERNAL718485,1,68.5,0.3,20.55
CUST79724898,CUST24889770,1,68,0.3,20.4
CUST87779877,EXTERNAL458191,1,68,0.3,20.4
EXTERNAL496319,CUST42999591,1,68,0.3,20.4
EXTERNAL517620,CUST59407582,1,68,0.3,20.4
EXTERNAL604631,CUST50810697,1,68,0.3,20.4
CUST64219297,EXTERNAL743527,1,67.5,0.3,20.25
CUST73693143,CUST68105048,1,67,0.3,20.1
EXTERNAL245218,CUST44498716,1,67,0.3,20.1
CUST28962907,CUST12825907,1,66.5,0.3,19.95
CUST34340873,EXTERNAL688930,1,66.5,0.3,19.95
CUST43213348,EXTERNAL462083,1,66.5,0.3,19.95
CUST86783304,CUST30904591,1,66.5,0.3,19.95
CUST41990367,CUST78554577,1,66,0.3,19.8
EXTERNAL154493,CUST62878936,1,66,0.3,19.8
EXTERNAL830062,CUST96672931,1,66,0.3,19.8
EXTERNAL748686,CUST50237501,1,65.5,0.3,19.65
CUST16812868,CUST78445149,1,65,0.3,19.5
CUST93572883,CUST93823788,1,65,0.3,19.5
EXTERNAL289777,CUST48808682,1,65,0.3,19.5
CUST29520175,EXTERNAL117176,1,64.5,0.3,19.35
EXTERNAL433063,CUST78445149,1,64.5,0.3,19.35
CUST40484570,CUST16387074,1,64,0.3,19.2
CUST93671870,CUST28899102,1,64,0.3,19.2
EXTERNAL325771,CUST84769011,1,64,0.3,19.2
CUST70511954,CUST32283109,1,63.5,0.3,19.05
CUST54912070,CUST16469620,1,62.5,0.3,18.75
CUST13316799,CUST90758098,1,62,0.3,18.6
CUST28042987,CUST32007618,1,62,0.3,18.6
CUST94073583,EXTERNAL406603,1,62,0.3,18.6
CUST16103932,CUST97452978,1,60,0.3,18
CUST17915355,EXTERNAL124634,1,60,0.3,18
CUST19791581,CUST16469620,1,60,0.3,18
CUST23528275,EXTERNAL373224,1,60,0.3,18
CUST31652369,EXTERNAL561193,1,60,0.3,18
CUST33927908,EXTERNAL531250,1,60,0.3,18
CUST37892143,EXTERNAL846771,1,60,0.3,18
CUST38184025,EXTERNAL439731,1,60,0.3,18
CUST44605894,EXTERNAL518629,1,60,0.3,18
CUST47317886,CUST31290969,1,60,0.3,18
CUST51183163,EXTERNAL239377,1,60,0.3,18
CUST75683723,EXTERNAL995241,1,60,0.3,18
EXTERNAL172842,CUST38998449,1,60,0.3,18
EXTERNAL391538,CUST26141961,1,60,0.3,18
CUST37650141,EXTERNAL561193,1,59.5,0.3,17.85
CUST14162280,CUST97617768,1,59,0.3,17.7
EXTERNAL910213,CUST81265791,1,58.5,0.3,17.55
EXTERNAL192150,CUST51794708,1,58,0.3,17.4
CUST95962770,CUST89255843,1,57.5,0.3,17.25
EXTERNAL511888,CUST19913725,1,57,0.3,17.1
CUST32579876,CUST29599066,1,56.5,0.3,16.95
CUST41526073,EXTERNAL518629,1,56,0.3,16.8
CUST87143686,CUST30904591,1,56,0.3,16.8
EXTERNAL103564,CUST31290969,1,56,0.3,16.8
EXTERNAL377683,CUST97452978,1,55.5,0.3,16.65
EXTERNAL640634,CUST10692732,1,55.5,0.3,16.65
CUST29205252,CUST68713233,1,55,0.3,16.5
CUST36504145,EXTERNAL323214,1,55,0.3,16.5
CUST47262010,CUST30805294,1,55,0.3,16.5
CUST65794248,CUST79801194,1,55,0.3,16.5
CUST68945726,CUST16387074,1,55,0.3,16.5
EXTERNAL143720,CUST82921884,1,55,0.3,16.5
EXTERNAL710815,CUST83124299,1,55,0.3,16.5
EXTERNAL843893,CUST29510428,1,55,0.3,16.5
CUST32568124,EXTERNAL964124,1,54.5,0.3,16.35
EXTERNAL593919,CUST90585792,1,54.5,0.3,16.35
EXTERNAL996521,CUST22575999,1,54.5,0.3,16.35
CUST33059790,EXTERNAL931050,1,54,1,54
CUST83075978,CUST18385502,1,54,0.3,16.2
CUST99853257,CUST28453984,1,54,0.3,16.2
EXTERNAL144664,CUST72856637,1,54,0.3,16.2
EXTERNAL343275,CUST93823788,1,54,0.3,16.2
EXTERNAL508983,CUST60309652,1,53.5,0.3,16.05
CUST71808328,CUST75429953,1,53,0.3,15.9
CUST92472906,EXTERNAL117176,1,53,0.3,15.9
CUST98262263,EXTERNAL277162,1,53,0.3,15.9
EXTERNAL609979,CUST69473096,1,53,0.3,15.9
CUST32641490,CUST78749858,1,52.5,0.3,15.75
CUST47350723,CUST77100751,1,52,0.3,15.6
EXTERNAL726081,CUST55005800,1,52,0.3,15.6
EXTERNAL809786,CUST90585792,1,52,0.3,15.6
EXTERNAL905915,CUST90346975,1,52,0.3,15.6
CUST54599322,EXTERNAL931050,1,51.5,0.3,15.45
CUST56139026,CUST39070172,1,51.5,0.3,15.45
CUST69936684,CUST92872028,1,51,0.3,15.3
CUST93628665,CUST89137381,1,51,0.3,15.3
CUST13391086,CUST31203996,1,50,0.3,15
CUST38500546,EXTERNAL429002,1,50,0.3,15
CUST44348689,CUST72856637,1,50,0.3,15
CUST62312678,CUST29599066,1,50,0.3,15
CUST62878936,CUST27563814,1,50,0.3,15
CUST81897467,EXTERNAL531250,1,50,0.3,15
EXTERNAL642214,CUST47110564,1,50,0.3,15
EXTERNAL954567,CUST82059495,1,50,0.3,15
CUST78323185,CUST50810697,1,49.5,0.3,14.85
CUST20923126,CUST32007618,1,48,0.3,14.4
CUST43872155,CUST63505111,1,48,0.3,14.4
CUST52509482,EXTERNAL500377,1,48,0.3,14.4
EXTERNAL837316,CUST29607910,1,47.5,0.3,14.25
CUST34742368,CUST21436537,1,47,0.3,14.1
CUST77188529,CUST87153203,1,47,0.3,14.1
CUST46234286,CUST30749905,1,46,0.3,13.8
CUST51535869,CUST66327417,1,46,0.3,13.8
CUST72020700,EXTERNAL518629,1,46,0.3,13.8
CUST77188529,CUST77100751,1,46,0.3,13.8
CUST85428594,CUST48227096,1,46,0.3,13.8
EXTERNAL221112,CUST78554577,1,46,0.3,13.8
EXTERNAL301247,CUST82059495,1,45.5,0.3,13.65
CUST21436537,CUST48808682,1,45,0.3,13.5
CUST27607362,CUST50071501,1,45,0.3,13.5
CUST56895654,CUST71109760,1,45,0.3,13.5
CUST56963108,CUST56773716,1,45,0.3,13.5
EXTERNAL725844,CUST28813703,1,45,0.3,13.5
EXTERNAL693887,CUST50071501,1,44.5,0.3,13.35
CUST57253165,CUST17871991,1,44,0.3,13.2
EXTERNAL734228,CUST31652369,1,44,0.3,13.2
EXTERNAL952934,CUST49547303,1,44,0.3,13.2
CUST30893462,CUST99163899,1,42.5,0.3,12.75
CUST36337424,CUST97617768,1,42.5,0.3,12.75
